HET Code,Smiles,Molecular Weight
JDV,CC(C)CN(CC(O)C(Cc1ccc(F)cc1)NC(=O)OC2C3COC4OCC2C4C3)S(=O)(=O)c5ccc6nc(NC7CC7)sc6c5,688.82964
JDY,CC(C)CN(CC(O)C(Cc1cccc(F)c1)NC(=O)OC2C3COC4OCC2C4C3)S(=O)(=O)c5ccc6nc(NC7CC7)sc6c5,688.82964
JSJ,CC1(C)C=C(CSSP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)n3cnc4c(N)ncnc34)C(C)(C)N1O,628.55322
JTD,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCC2CC2)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,912.4128
JTJ,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccc(C)cc2)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,962.47148
JTG,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCC=C)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,898.38622
JTM,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccc(Cl)cc2)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,982.88996
JTV,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccccc2)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,948.4449
JU1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccc(cc2)C(C)(C)C)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,1004.55122
JU4,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccc(Cl)c(Cl)c2)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,1017.33502
JUD,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OCc2ccc(cc2)C(F)(F)F)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,1016.44287
JXD,CC(=CCC\C(=C\CC\C(=C\CC\C(=C/CC\C(=C/CC\C(=C/COP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2NC(=O)C)C(O)C1NC(=O)C)\C)\C)\C)\C)\C)C,993.06224
JY1,CCP(C)(CC)[Rh](P(C)(CC)CC)(P(CC)(CC)CNCC(=O)NCCN1C(=O)CCC1=O)P(CC)(CC)CNCC(=O)NCCN2C(=O)CCC2=O,917.84166
JYP,Nc1ncnc2c1ncn2C3OC(CO)C(OC4OC(CO)C(OP(=O)(O)O)C(OP(=O)(O)O)C4O)C3OP(=O)(O)O,669.32162
JYV,COc1cnc(c2csc(CN(C)CCCN(C)C)n2)c3[nH]cc(C(=O)C(=O)N4CCC(CC4)C(C#N)c5ccccc5)c13,613.77286
J0K,CC12C3(C)C4(C)C5(C)C1(C)[Ir]23456(Cl)N(CCc7ccc(cc7)S(=O)(=O)N)C(=O)C8=[N]6C=CC(=C8)O,683.23976
J0N,CC12C3(C)C4(C)C5(C)C1(C)[Ir]23456(Cl)N(CCc7ccc(cc7)S(=O)(=O)N)C(=O)C8=[N]6C=CC=C8,667.24036
J1H,C[N+](C)(CCC(CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(Cc5ccccc5c6ccc(Cl)cc6)CC4)CC(=O)O,872.47092
J1T,COc1cc2OCOc2cc1C(CN3CCCC3)c4ccc(cc4)c5ccc(cc5)C(=O)NS(=O)(=O)c6ccc(NC(CCN7CCOCC7)CSc8ccccc8)c(c6)S(=O)(=O)C(F)(F)F,981.13015
JR3,CC12C3(C)C4(C)C5(C)C1(C)[Ir]23456(Cl)N(CC(=O)Nc7ccc(cc7)S(=O)(=O)N)C(=O)C8=CC(=CC=[N]68)O,712.23792
JR8,CC12C3(C)C4(C)C5(C)C1(C)[Ir]23456[N]7=CC=C(O)C=C7C(=O)[N]6(Cl)CCCc8ccc(cc8)S(=O)(=O)N,697.26634
J5H,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)c4ccc5ccccc5c4,921.69886
J8B,O[Mo]12(O)O[Mo]34(O)(O)O[Mo]56(O)(O)O[Mo]7(O)([O]13)[O]2[Mo]89(O)(O)O[Mo]%10%11(O)(O)O[Mo]%12(O)(O)[O]%10[Mo](O)(O8)([O]5%12)([O]46)[O]79%11,1197.61556
JQH,Cc1cc2N(CC(O)C(O)C(O)COP(=O)(O)O)C3=NC(=O)NC(=O)C34N5C(CC(C)(C)c(c1C)c25)C=C4c6ccccc6,626.59406
JQK,Cc1cc2N(CC(O)C(O)C(O)COP(=O)(O)O)C3=C(N4C(CCc5ccccc5)CC(C)(C)c(c1C)c24)C(=O)NC(=N3)O,630.62582
JQQ,Cc1cc2N(CC(O)C(O)C(O)COP(=O)(O)O)C3=C(N4C(CC(C)(C)c(c1C)c24)C(F)Cc5ccccc5)C(=O)NC(=N3)O,648.61628
JQT,Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CN4CC(O)CC4C(=O)O)cc2Cl)cccc1c5ccc6OCCOc6c5,641.10942
JRK,CC1=C(C2CC(C)(C)c3c(C)c(C)cc4N(CC(O)C(O)C(O)COP(=O)(O)O)C5=NC(=O)NC(=O)C15N2c34)C(=O)O,608.53418
JRN,Cc1cc2c3c(c1C)C(C)(C)CC(CCc4c(F)c(F)c(F)c(F)c4F)[n+]3c5C(=O)NC(=O)Nc5[n+]2CC(O)C(O)C(O)COP(=O)(O)O,720.57814
JSH,Cc1cc2N(CC(O)C(O)C(O)COP(=O)(O)O)C3=NC(=O)NC(=O)C34C(CC5CC(C)(C)c(c1C)c2N45)c6ccccc6,628.60994
JUH,CCS(=O)(=O)c1ccc(cc1)C(NC(=O)Cc2ccccc2)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,602.54528
N01,CC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(C(OP(=O)([O-])[O-])C3O)n4cnc5c(N)ncnc45)C(O)C2O,739.39312
N0B,NC(CCCCNC(=O)OCC1CC2CC1C=C2)C(=O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45,625.568
N2A,CN1C(=O)N(C2CCN(CCCN3C=NC=C(C3=O)c4ccc(Cl)c(CNC(=O)c5ccc(F)cc5)c4)CC2)c6cc(Cl)ccc16,663.56862
N2D,CN1C(=O)N(C2CCN(CCCN3N=C(C=CC3=O)c4ccc(Cl)c(CNC(=O)c5ccccc5)c4)CC2)c6cc(Cl)ccc16,645.57816
N3C,CN(C)CCC(CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(Cc5ccccc5c6ccc(Cl)cc6)CC4,813.4269
N4M,CC(Nc1ccc(CC(O)C(O)C(O)COC2OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C2O)cc1)C3NC4=C(NC3C)NC(=NC4=O)N,776.68266
NA0,CC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,742.41694
NA7,Nc1ncnc2c1ncn2C3OC(COP(=O)(O)OP(=O)(O)OCC4OCC(O)C4O)C(O)C3OP(=O)(O)O,623.29624
NAC,CC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,662.43704
NAD,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,663.4251
NAE,CC(=O)Cc1cc[n+](cc1C(=O)N)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,719.48836
NAH,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,663.4251
NAI,NC(=O)C1=CN(C=CC1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,665.44098
NAJ,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(C(O)C3O)n4cnc5c(N)[nH+]cnc45)C(O)C2O,663.4251
NAP,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,743.405
NAQ,CCC(=O)C(C)c1cc[n+](cc1C(=O)N)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,747.54152
NAX,NC(=O)C1=CN(C(O)CC1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,683.45626
NBC,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC[N+](=O)[O-],882.62152
NBD,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(NCc6ccccc6)ncnc45)C(O)C2O,753.54764
NBP,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4c(Br)nc5c(N)ncnc45)C(O)C2O,822.30106
NC1,NC(COC(=O)C(NC(=O)Cc1cccs1)C2NC(=C(CS2)\C=C\c3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C(=O)[O-])C(=O)[O-],619.58044
NC2,NC(COC(=O)C(NC(=O)Cc1cccs1)C2NC(=C(CS2)\C=C\c3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C(=O)O)C(=O)O,621.59632
NCC,CC(=O)NC1C(O)CC(OP(=O)(O)OCC2OC(C(O)C2O)N3C=CC(=NC3=O)N)(OC1C(O)C(O)CO)C(=O)O,614.4511
NCG,CNC1C(O)C(O)C(C)OC1OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c5cc6c(C=CC6(O)C7COC(=O)O7)cc25,968.97538
NCS,C[NH2+]C1C(OC2C3OC(=O)C4(C3c5cc6c(C=CC6(O)C7COC(=O)O7)cc25)C(=O)C=Cc8c(C)cc(OC)cc48)OC(C)C(O)C1O,662.65984
NDA,NCc1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,649.44158
NDC,NC(=O)c1c[n+](ccc1C2CCCCC2=O)C3OC(COP(=O)([O-])OP(=O)(O)OCC4OC(C(O)C4O)n5cnc6c(N)ncnc56)C(O)C3O,759.55222
NDE,NC(=O)c1c[n+](ccc1C(O)C(=O)COP(=O)(O)O)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,831.46706
NDO,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(O)ncnc45)C(O)C2O,744.38976
NDP,NC(=O)C1=CN(C=CC1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,745.42088
NEX,C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C=C1C(C)(C)CC(O)CC1(C)O)\C)\C=C\C23OC2(C)CC(O)CC3(C)C,600.87024
NFD,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)nc(F)nc45)C(O)C2O,681.41557
NG7,CCN1CCN(Cc2ccc(NC(=O)c3cccc(c3)c4ccc5nc(NC(=O)C6CC6)sc5n4)cc2C(F)(F)F)CC1,608.67705
NGD,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5C(=O)NC(=Nc45)N)C(O)C2O,680.43244
NGM,COC1C(C)OC(OC2CC(C)(O)C(C(=O)OC)c3cc4C(=O)c5c6OC7OC(C)(C(O)C(C7O)N(C)C)c6cc(O)c5C(=O)c4c(O)c23)C(OC)C1(C)OC,787.80346
NGP,COC1C(C)OC(OC2CC(C)(O)C(C(=O)OC)C3=CC4C(=O)c5c6OC7OC(C)(C(O)C(C7O)[NH+](C)C)c6cc(O)c5C(=O)C4=C(O)C23)C(OC)C1(C)OC,790.82728
NGU,COC1C(C)OC(OC2CC(C)(O)C(C(=O)OC)c3cc4C(=O)c5c6OC7OC(C)(C(O)C(C7O)N(C)CO)c6cc(O)c5C(=O)c4c(O)c23)C(OC)C1(C)OC,803.80286
NHD,NC(=O)c1ccc[n+](c1)C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(O)ncnc45)C(O)C2O,664.40986
NHM,CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,991.91634
NHO,NC(CC(=O)C(O)c1cc[n+](cc1C(=O)N)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O)C(=O)O,809.54642
NHQ,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSCC(=O)NCCCNCCCCNCCCN,1009.89516
NHW,CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,991.91634
NJP,NC(=O)c1cc(O)c[n+](c1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,760.41234
NK7,NC(=O)c1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)C(F)(F)F)C3CNCC3NCc4ccc(cc4)C(F)(F)F,600.57576
NM1,CNC(=O)c1cccc(CN2C(COc3ccccc3)C(O)C(O)C(COc4ccccc4)N(Cc5ccccc5)S2(=O)=O)c1,631.73848
NM8,CCN1CCN(Cc2cc(NC(=O)c3cccc4cc(ccc34)c5oc(\C=C\6/SC(=O)NC6=O)cc5)cc(c2)C(F)(F)F)CC1,634.66797
NMX,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCC[N+](=O)[O-],794.49326
NMY,NCC1OC(OC2C(O)C(OC3C(O)C(N)CC(N)C3OC4OC(CN)C(O)C(O)C4N)OC2CO)C(N)C(O)C1O,614.64374
NMZ,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(F)C(O)C2N)C(OC3OC(CO)C(OC4OC(CN)C(O)C(O)C4N)C3O)C1O,717.73868
NNA,CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC3(CS(=O)(=O)C(C)(C)C)CCCCC3)C(C)(C)C)C2(C)C)C(O)C(=O)NC4CC4,709.97972
NOL,CC(OC(C)(C)C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC2CCCCC2)C(=O)NC(CO)CC3CCNC3=O,602.762
NOV,COC1C(OC(=O)N)C(O)C(Oc2ccc3C(=C(NC(=O)c4ccc(O)c(CC=C(C)C)c4)C(=O)Oc3c2C)O)OC1(C)C,612.62434
NPW,NC(=O)C1=CN(C(O)CC1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,763.43616
NQG,CCOC(=O)CC(O)C(=O)NC(CCC#N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N,613.66536
NQI,CCOC(=O)CC(O)C(=O)NC(CC=C)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N,600.6666
NSX,NC(=N)NCCCC(NC(=O)C(CCCCNC(=O)Cc1ccc(cc1)c2ccccc2)NC(=O)Cc3ccc(cc3)c4ccccc4)C(=O)NC(Cc5ccc(O)cc5)C(=O)NCCc6ccccc6,957.16806
NSY,NC(=N)NCCCC(NC(=O)C(CCCCNC(=O)Cc1ccc(cc1)c2ccccc2)NC(=O)Cc3ccc(cc3)c4ccccc4)C(=O)NC(Cc5ccccc5)C(=O)NCCc6ccccc6,941.16866
NSZ,CSCC(NC(=O)Cc1ccc(cc1)c2ccccc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc3ccccc3)C(=O)NCCc4ccccc4,735.93726
NXC,CCOP(=O)(CCCc1cc2C[N](C)(C)[Pt]3(Cl)c2c(C[N]3(C)C)c1)Oc4ccc(cc4)[N+](=O)[O-],693.02998
NXX,Nc1ncnc2c1ncn2C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(C(O)C4O)[n+]5cccc(c5)C(=O)O)C(O)C3O,665.4178
NYT,OCC1OC(OC2(COC3(COC4(CO)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,666.57768
NZQ,NC(=O)C1=CN(C(O)C(O)C1)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,779.43556
N7H,CC1=C(CCC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(C=C)c(C)c6C=C7C(=C(C)C8=[N+]7[Fe]4(N2C1=C8N(=O)=O)n56)C=C)C(=C3CCC(=O)[O-])C,659.46896
N42,CN1C=C(C=C(Nc2ccc(C(=O)N3CCOCC3)c(NC(=O)C=C)c2)C1=O)c4cccc(NC(=O)c5ccc(cc5)C(C)(C)C)c4C,647.76264
NNE,CCC(=C)C(=O)c1ccc(OCC(=O)NCCCCNC(=O)COc2ccc(C(=O)C(=C)CC)c(Cl)c2Cl)c(Cl)c1Cl,658.39688
N2R,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(NC(=O)CCC4C[NH2][Pt](Cl)(Cl)[NH2]4)c5cc6OCOc6cc25,779.52364
N2S,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(NC(=O)CCC4C[NH2][Pt](Cl)[NH2]4)c5cc6OCOc6cc25,744.07064
N2N,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(NC(=O)CCC4C[NH2][Pt](Cl)(Cl)[NH2]4)c5cc6OCOc6cc25,779.52364
N2W,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(NC(=O)CCC4C[NH2][Pt](Cl)[NH2]4)c5cc6OCOc6cc25,744.07064
N02,CCC1(CCN(CC1)C(=O)OC(C)(C)C)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)O,606.72924
N0V,COCC1(CCN(CC(=O)N2CCC(=CC2)c3ccc(cc3)c4ncccn4)C1)C(=O)Nc5ccc6[nH]nc(c7ccnc(c7)C8CC8)c6c5,668.7867
N9V,CCC(C(=O)O)C(=O)SCCNC(=O)\C=C\NC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,879.61758
NF4,CCC(CC)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(C)O,604.75466
NFJ,CCC(CC)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(C)O,604.75466
NJ1,CCC(CC)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(O)CO,620.75406
NJ7,CCC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(O)CO,606.72748
NJG,CCC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(O)CO,606.72748
NJJ,CCC(CC)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc(cc4)C(O)CO,620.75406
NK4,CCCCCCCCCCCCCCCCCC1CN(C)C(C(OC2OC(CN)C(O)C2O)C3OC(C(O)C3O)N4C=CC(=O)NC4=O)C(=O)N(C)C1C(=O)O,797.97558
NKD,CSCCC(NC(=O)NC(Cc1cccc(O)c1)C(=O)O)C(=O)NC(C(C)N(C)C(=O)C(N)Cc2cccc(O)c2)C(=O)N\C=C\3/OC(C(O)C3O)N4C=CC(=O)NC4=O,856.89852
NNM,CC(CCCC(=C)CCCC(=C)CCCC(=C)CCCC(=C)CCCC(=C)CCCC(=C)CCCC(=C)C)CCOP(=O)(O)O,644.94722
R14,CCN(CC)CCC(=O)Nc1cccc(c1)c2cn(nn2)c3ccc4cc5ccc(cc5nc4c3)n6cc(nn6)c7cccc(NC(=O)CCN(CC)CC)c7,749.90578
R3G,CCN(CC)c1ccc2C(c3ccc(cc3Oc2c1)N(CC)CC)c4ccccc4C(=O)OCCOCCOCCn5cc(COC6OC(CO)C(O)C(O)C6O)nn5,819.93958
R3M,CCN(CC)c1ccc2C(c3ccc(cc3Oc2c1)N(CC)CC)c4ccccc4C(=O)OCCOCCOCCn5cc(COC6OC(CO)C(O)C(O)C6O)nn5,819.93958
R45,NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1onc(c1)c2ccccc2)CP(=O)(O)c3ccc(Br)cc3,707.46294
R47,NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1onc(c1)c2ccc(cc2)c3cccc(Cl)c3)CP(=O)(O)c4ccc(Br)cc4,818.00396
R4A,CN(C)c1cccc(OCCCCC2=CCN3C4=C5N(C=CC=C5C=CC24)[Ru]367(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,805.07144
R4B,CC(NC(=O)C(C)NC(=O)C(Cc1onc(c1)c2ccc(cc2)c3cccc(Cl)c3)CP(=O)(O)c4ccc(Br)cc4)C(=O)N,701.9318
R4L,COc1cc(ccc1Nc2ncc3N(C)C(=O)c4ccccc4N(C5CCCC5)c3n2)C(=O)N6CCC(CC6)N7CCN(C)CC7,624.77566
R5A,CN(C)c1cccc(OCCCCCC2=C3C=CC4=CC=CN5C4=C3N(C=C2)[Ru]567(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,817.08214
R5B,CN(C)c1cccc(OCCCCCC2=C3C=CC4=CC=CN5C4=C3N(C=C2)[Ru]567(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,817.08214
R6A,CN(C)c1cccc(OCCCCCCC2=C3C=CC4=CC=CN5C4=C3N(C=C2)[Ru]567(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,831.10872
R7U,CN(C)c1cccc(OCCCCCCCC2=C3C=CC4=CC=CN5C4=C3N(C=C2)[Ru]567(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,845.1353
R84,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(COC(=O)CCC(=O)O)CC3,635.68258
R8G,CN1CCN(CCCNc2cc3C(=O)N(CCCN4CCN(C)CC4)C(=O)c5c(NCCCN6CCN(C)CC6)cc7C(=O)N(CCCN8CCN(C)CC8)C(=O)c2c7c35)CC1,857.14188
R9A,CN(C)c1cccc(OCCCCCCCCCC2=C3C=CC4=CC=CN5C4=C3N(C=C2)[Ru]567(N8CCCCC8C9CCCCN69)N%10CCCCC%10C%11C=CCCN7%11)c1,873.18846
RCB,OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(Oc4ccc(cc4)[N+](=O)[O-])OC3CO)OC2CO)C(O)C(O)C1O,625.5306
RCC,CCc1c(C)c(C=O)[nH]c1Cc2[nH]c3\C(=C\4/N=C(\C=C\5/NC(=O)C(=C5C)C=C)C(C)C4CCC(=O)O)\C(C(=O)OC)C(=O)c3c2C,626.69882
REM,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc2cnc[nH]2)C(=O)NC(CC3CCCCC3)C(O)C(O)C4CC4,630.8383
RFA,CC1=CC2C3CC(CC4C(F)C(F)C(C(F)C4F)C5C(F)C(F)C(NC6C7CC8CC(CC6C8)C7)C(F)C5F)CCN3[Ru+2]9%10(N2CC1)(N%11CCCCC%11=C%12CCCCN9%12)N%13CCC=CC%13=C%14CCC=CN%10%14,1075.27743
RFB,CC1=CC2C3CC(CC4C(F)C(F)C(C(F)C4F)C5C(F)C(F)C(NC6C7CC8CC(CC6C8)C7)C(F)C5F)CCN3[Ru+2]9%10(N2CC1)(N%11CCCCC%11=C%12CCCCN9%12)N%13CCC=CC%13=C%14CCC=CN%10%14,1075.27743
RFC,CC(C)Cc1ccc(cc1)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2OP(=O)(O)O)[n+]3c[nH]c4c(N)ncnc34,956.8076
RFL,CN(C)c1cc2N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C6=NC(=O)NC(=O)C6=Nc2cc1C,814.59096
RG1,CC(=C\C=C\C(=C\C=C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)\CCCC(C)(C)OC1OC(CO)C(O)C(O)C1O)\C)\C)\C)C,715.01264
RGS,NC(CCNC(=O)C(CSSCC(NC(=O)CC(=O)O)C(=O)NCCC(N)C(=O)O)NC(=O)CC(=O)O)C(=O)O,612.63108
RGT,Nc1nc(OC2OC(COP(=O)(O)O)C(O)C2O)c3ncn(C4OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C4O)c3n1,735.27494
RIT,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,720.94422
RO1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(=O)C(Cc3ccccc3)NC(=O)C(NC(=O)COc4cccnc4)C(C)(C)S(=O)(=O)C,711.91102
ROC,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc3ccccc3)NC(=O)C(CC(=O)N)NC(=O)c4ccc5ccccc5n4,670.8408
RPA,CC(=C\C=C\C(=C\C=C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)\CCCC(C)(C)OC1OC(CO)C(O)C(O)C1O)\CO)\C)\C)C,731.01204
